mmsi;source;locDate;locTime;lon;lat;sog;cog;trueHeading;maneuverIndicator;navigationStatus;rot;positionAccuracy;imo;callSign;shipName;aisShipType;destination;eta;shipDraught;shipLength;shipWidth;flagIsoCode2
253075000;ASS;21/05/2013;11:13:16;56.0896666667;-21.8138316667;18.3;244.0;243;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:13:23;56.0891666667;-21.8139983333;18.2;244.0;243;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:13:28;56.0886666667;-21.814165;18.3;244.0;243;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:13:35;56.0881666667;-21.8144983333;18.2;245.0;243;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:13:59;56.0861666667;-21.8153316667;18.3;245.0;243;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:14:04;56.0856666667;-21.8154983333;18.2;244.0;243;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:14:11;56.0851666667;-21.8158316667;18.1;245.0;244;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:14:35;56.0831666667;-21.816665;18.0;246.0;243;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:14:46;56.0823333333;-21.8169983333;18.0;246.0;242;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;11:35:07;55.9825;-21.860665;18.3;245.0;244;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;13:29:13;55.4306666667;-22.103165;17.9;244.0;245;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;19:02:55;53.8141666667;-22.8029983333;17.4;243.0;244;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;19:13:08;53.7663333333;-22.8244983333;17.3;244.0;244;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
253075000;ASS;21/05/2013;20:36:56;53.3651666667;-22.9904983333;17.8;245.0;244;0;0;0.0;0;9147083.0;LXPF;PORTUGAL;70;COEGA;25/05/2013 16:00:00;12.3;294;32;LU
215802000;ASS;21/05/2013;04:19:18;55.8568833333;-21.688665;11.4;240.0;244;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 07:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;05:58:17;55.56325;-21.8540816667;11.0;236.0;243;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;06:07:18;55.5368;-21.868515;11.3;240.0;249;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;06:19:17;55.5001333333;-21.8849983333;11.7;243.0;250;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;07:27:28;55.2977833333;-22.0044983333;11.6;237.0;244;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;07:57:57;55.2063;-22.058015;11.6;237.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:32:06;54.9137833333;-22.216665;12.4;241.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:32:17;54.9131833333;-22.2169816667;12.4;241.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:33:06;54.9105333333;-22.2183816667;12.5;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:33:57;54.90785;-22.2196483333;11.8;243.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:34:27;54.90625;-22.2204316667;12.0;242.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:35:27;54.9031166667;-22.222015;11.8;241.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:35:57;54.90155;-22.2227983333;11.9;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:36:16;54.9005333333;-22.223315;12.0;241.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:37:27;54.8967666667;-22.2252816667;12.1;241.0;246;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:38:27;54.89355;-22.2268816667;12.1;241.0;246;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:38:37;54.8930166667;-22.2271483333;12.2;241.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:39:07;54.8913833333;-22.2279983333;12.4;241.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:39:37;54.88975;-22.228815;12.3;241.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:39:57;54.8886666667;-22.2293816667;12.3;241.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:41:16;54.8843666667;-22.2315983333;12.5;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:42:16;54.8810666667;-22.2333316667;12.6;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;09:48:57;54.8598;-22.2443983333;12.1;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;11:10:16;54.6045833333;-22.3799316667;12.4;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;11:10:35;54.6035666667;-22.380465;12.3;240.0;246;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;11:13:06;54.59545;-22.3847983333;12.5;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;11:13:16;54.5949;-22.3850816667;12.5;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;11:13:45;54.5933333333;-22.3859316667;12.5;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;11:14:06;54.5922;-22.3865483333;12.6;240.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;11:14:55;54.5895166667;-22.388015;12.6;239.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;11:37:17;54.51725;-22.4264816667;11.7;239.0;245;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;19:02:18;53.0734;-23.0710816667;12.1;245.0;253;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;19:12:48;53.0379;-23.086415;12.6;244.0;252;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
215802000;ASS;21/05/2013;20:36:48;52.7504666667;-23.2145316667;12.0;244.0;252;0;0;0.0;0;9189770.0;9HBH8;MV CHRISTINA IV;79;SOUTH AFRICA;28/05/2013 23:00:00;7.8;225;32;MT
355491000;ASS;26/05/2013;03:17:36;54.49855;-23.3483816667;10.5;62.0;64;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;05:01:36;54.81765;-23.210365;12.4;65.0;65;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;05:12:46;54.85535;-23.1927483333;12.5;62.0;64;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;05:22:05;54.8866166667;-23.1781316667;12.5;64.0;64;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;06:50:16;55.1994166667;-23.0862816667;12.5;65.0;65;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;06:52:46;55.208;-23.0823983333;12.6;61.0;61;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:07:24;55.2554166667;-23.054165;12.8;56.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:08:24;55.2586166667;-23.052165;12.8;56.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:08:56;55.2603166667;-23.0510816667;12.8;56.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:09:06;55.26095;-23.0506816667;12.8;55.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:09:55;55.2634666667;-23.0491483333;12.8;55.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:10:06;55.2641;-23.0487483333;12.8;55.0;56;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:10:14;55.2644833333;-23.048515;12.8;57.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:10:34;55.2656666667;-23.0477983333;12.8;57.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:11:34;55.2688166667;-23.045865;12.8;56.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:12:06;55.2705;-23.0448483333;12.7;56.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:12:35;55.2721;-23.043865;12.8;55.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;07:14:06;55.2770666667;-23.0407816667;12.8;56.0;55;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;08:43:06;55.5438666667;-22.8740816667;11.2;57.0;59;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;08:44:24;55.5474166667;-22.871865;11.2;55.0;59;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;08:44:45;55.5485666667;-22.8711983333;11.2;56.0;59;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;08:46:45;55.5542666667;-22.867815;11.2;58.0;59;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;08:47:14;55.5557;-22.8669816667;11.2;57.0;59;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;08:48:14;55.5584333333;-22.8653816667;11.2;57.0;60;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;08:49:26;55.5619;-22.863365;11.2;58.0;60;0;0;0.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
355491000;ASS;26/05/2013;10:32:35;55.8721333333;-22.7283483333;10.7;71.0;71;0;0;709.0;0;9269001.0;HPTS;ACHILLES II;70;SINGAPORE;07/06/2013 12:00:00;13.0;225;32;PA
228329800;ASS;23/05/2013;01:59:34;55.7843666667;-20.6113483333;13.7;245.0;248;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;02:10:33;55.74365;-20.6285316667;13.7;245.0;248;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;03:30:19;55.4635;-20.7556483333;12.7;245.0;252;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;03:43:36;55.42075;-20.7659316667;10.2;258.0;260;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;03:48:15;55.4071333333;-20.7689983333;10.0;256.0;260;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;03:56:58;55.3819;-20.774365;9.9;256.0;260;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;03:59:45;55.3737166667;-20.776015;9.9;258.0;260;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;04:10:38;55.34265;-20.7824816667;9.6;257.0;261;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;04:24:57;55.30745;-20.7896816667;7.5;257.0;260;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;04:37:58;55.2848833333;-20.795015;5.3;251.0;258;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;05:05:16;55.2847166667;-20.8302816667;7.2;157.0;155;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;05:18:38;55.2930833333;-20.8523483333;5.0;159.0;157;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;05:32:36;55.2986;-20.866715;3.0;164.0;153;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;05:37:14;55.2994666667;-20.869665;1.7;171.0;148;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;05:45:37;55.2991333333;-20.872015;1.0;205.0;130;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;05:47:15;55.2989166667;-20.8724483333;1.0;206.0;121;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;05:58:58;55.29755;-20.8745816667;0.6;222.0;99;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;06:14:02;55.2956166667;-20.877065;0.7;216.0;106;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;06:27:18;55.29575;-20.880065;2.7;127.0;125;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;06:35:34;55.3039166667;-20.8896983333;5.7;148.0;145;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;06:39:19;55.30675;-20.8942316667;4.9;150.0;145;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;06:52:59;55.3144166667;-20.9095483333;4.1;165.0;160;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;07:05:57;55.3209;-20.928165;5.0;165.0;167;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;07:19:58;55.3192;-20.9316816667;0.8;262.0;268;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;07:29:45;55.3188833333;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;07:33:56;55.3188833333;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;07:47:36;55.31885;-20.931515;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;08:01:36;55.3188833333;-20.931515;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;08:11:55;55.3188666667;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;08:15:35;55.31885;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;08:29:38;55.31885;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;08:43:16;55.3188666667;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;08:55:39;55.3188333333;-20.931565;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;09:08:57;55.3188666667;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;09:20:59;55.3188333333;-20.931515;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;09:23:34;55.3188333333;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;09:33:37;55.3188666667;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;09:36:01;55.3188333333;-20.931515;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;09:46:57;55.31885;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;10:02:17;55.31885;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;10:14:57;55.3188333333;-20.9314983333;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;10:28:37;55.3188666667;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;10:41:56;55.3188666667;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;10:55:37;55.31885;-20.9315316667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;11:09:16;55.3188666667;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;11:22:39;55.3188833333;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;17:46:51;55.3189;-20.931465;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;17:47:12;55.3188833333;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;17:47:43;55.3188833333;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;17:48:02;55.3188666667;-20.931465;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;17:48:12;55.3188666667;-20.931465;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;17:49:02;55.3188833333;-20.931465;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;17:49:12;55.3188833333;-20.931465;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;17:49:32;55.3188833333;-20.931465;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;19:24:22;55.3188666667;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;19:26:03;55.31885;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;23/05/2013;19:44:25;55.3188833333;-20.9314816667;0.0;347.0;266;0;0;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;24/05/2013;04:10:21;55.3188833333;-20.9314983333;0.0;347.0;266;0;5;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;24/05/2013;04:46:18;55.3188333333;-20.931515;0.0;347.0;267;0;5;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
228329800;ASS;24/05/2013;05:10:20;55.3188833333;-20.931465;0.0;347.0;266;0;5;0.0;0;9391531.0;FNQG;TAMARIN;80;LA REUNION;;12.1;183;32;FR
