mmsi
229119000
229120000
229125000
229126000
229127000
229131000
229132000
229134000
229146000
229153000
229154000
229158000
229159000
229160000
229161000
229166000
229169000
229177000
229178000
229202000
229204000
229207000
229221000
229235000
229237000
229239000
229243000
229251000
229262000
229264000
229265000
229266000
229268000
229269000
229271000
229273000
229276000
229284000
229286000
229290000
229308000
229310000
229312000
229323000
229324000
229325000
229326000
229329000
229330000
229336000
229341000
229342000
229343000
229347000
229356000
229358000
229364000
229395000
229396000
229409000
229410000
229421000
229440000
229441000
229458000
229467000
229474000
229541000
229548000
229558000
229570000
229585000
232048000
232094000
232132000
232136000
232160000
232170000
232184000
232240000
232248000
232280000
232366000
232480000
232664000
232872000
232945000
232963000
232978000
233110000
233822000
234112000
234180000
235004340
235004850
235004860
235004890
235005190
235005690
235006900
235007480
235007580
235007790
235008090
235008650
235009760
235010230
235011050
235011580
235011920
235017000
235018081
235050012
235050369
235050734
235051741
235053986
235059468
235060453
235060454
235060455
235060958
235067366
235067873
235068084
235068085
235068882
235074397
235074588
235074589
235074593
235074594
235074611
235074612
235074613
235074615
235074619
235074621
235074878
235074967
235075024
235075103
235075311
235075729
235076265
235076356
235076527
235076734
235079725
235079827
235079902
235080525
235082193
235084184
235086166
235086274
235087134
235088073
235089233
235089619
235090341
235090609
235091106
235092455
235093069
235093185
235093442
235093797
235094259
235094263
235094601
235094626
235094793
235094794
235095717
235095815
235095943
235095947
235096185
235096881
235098017
235098044
235098563
235099946
235100007
235101105
235101301
235101302
235101424
235115000
235171000
235496000
235623000
235628000
235630000
235684000
235699000
235824000
235842000
236111783
236111824
236111861
236111862
236111881
236111883
236111884
236111885
236111886
236111894
236111913
236111916
236111936
236111962
236111977
236111978
236187000
236201000
236258000
236273000
236555000
236589000
236621000
236625000
237091000
237204000
237580000
237645000
237828000
237829000
237926000
237937000
237951000
237952000
238119000
238145000
238181000
238203000
238212000
238226000
238263000
238266000
238293000
238297000
238301000
239027000
239054000
239070000
239166000
239282000
239300000
239337000
239405000
239448000
239469000
239486000
239493000
239500000
239528000
239559000
239579000
239596000
239615000
239632000
239652000
239661000
239696000
239697000
239698000
239720000
239736000
239738000
239751000
239757000
239762000
239763000
239774000
239802000
239808000
239815000
239818000
239826000
239829000
239831000
239836000
239838000
239842000
239850000
239851000
239860000
239861000
239866000
239872000
239873000
239874000
239879000
239883000
239894000
239896000
239915000
239921000
239930000
239931000
239938000
239944000
239945000
239947000
239962000
239975000
240006000
240012000
240016000
240018000
240024000
240026000
240032000
240044000
240045000
240048000
240056000
240058000
240070000
240078000
240092000
240097000
240111000
240119000
240125000
240126000
240128000
240133000
240141000
240142000
240144000
240145000
240149000
240159000
240165000
240169000
240170000
240174000
240187000
240195000
240203000
240204000
240236000
240247000
240268000
240271000
240308000
240311000
240385000
240413000
240416000
240434000
240446000
240458000
240476000
240503000
240520000
240539000
240542000
240562000
240564000
240569000
240572000
240576000
240582000
240583000
240585000
240586000
240589000
240593000
240602000
240607000
240608000
240613000
240625000
240626000
240634000
240638000
240639000
240640000
240644000
240645000
240646000
240648000
240671000
240673000
240677000
240690000
240704000
240706000
240717000
240719000
240744000
240755000
240760000
240774000
240775000
240796000
240800000
240803000
240804000
240816000
240821000
240828000
240829000
240830000
240836000
240837000
240839000
240849000
240850000
240858000
240865000
240872000
240878000
240893000
240894000
240916000
240923000
240927000
240929000
240940000
240948000
240950000
240954000
240955000
240957000
240958000
240960000
240963000
240965000
240968000
240969000
240972000
240979000
240980000
240981000
240989000
240995000
241002000
241003000
241004000
241008000
241010000
241013000
241014000
241018000
241019000
241031000
241032000
241036000
241044000
241047000
241048000
241054000
241058000
241060000
241062000
241069000
241071000
241072000
241073000
241074000
241076000
241077000
241079000
241080000
241080030
241084000
241085000
241089000
241093000
241096000
241102000
241105000
241106000
241118000
241124000
241125000
241128000
241129000
241137000
241142000
241143000
241144000
241145000
241149000
241150000
241151000
241155000
241156000
241158000
241160000
241162000
241163000
241165000
241166000
241170000
241183000
241195000
241196000
241197000
241198000
241203000
241206000
241208000
241209000
241210000
241211000
241212000
241217000
241220000
241227000
241232000
241235000
241238000
241240000
241243000
241244000
241246000
241251000
241253000
241256000
241259000
241266000
241267000
241269000
241279000
244203000
244379000
244542000
244559000
244656000
244707000
244778000
244785000
244947000
245021000
245033000
245118000
245198000
245237000
245295000
245392000
245723000
245781000
245854000
245955000
245967000
245973000
245981000
246100000
246244000
246325000
246334000
246335000
246460000
246467000
246468000
246481000
246619000
246659000
246660000
246661000
246662000
246768000
246807000
246844000
246863000
246866000
246867000
246887000
246889000
247015700
247035400
247056800
247065000
247069900
247117800
247119100
247119300
247157100
247182800
247191200
247191900
247209400
247217100
247218400
247244900
247255800
247256300
247258000
247270700
247271200
247271300
247271800
247272500
247273200
247274800
247275300
247275900
247276200
247276600
247282300
247282800
247283400
247284900
247285100
247285700
247286500
247286800
247287100
247287500
247287600
247288900
247289500
247289600
247291600
247294100
247295900
247297900
247298100
247298500
247298800
247299100
247299600
247300400
247300600
247300900
247301100
247301400
247301900
247302400
247302600
247303100
247303200
247303500
247303900
247304100
247304400
247304500
247312200
247312300
247312400
247313300
247316900
247462000
247588000
248005000
248007000
248087000
248092000
248122000
248134000
248137000
248142000
248144000
248146000
248147000
248150000
248179000
248185000
248197000
248215000
248223000
248225000
248240000
248250000
248264000
248265000
248284000
248319000
248323000
248330000
248333000
248351000
248389000
248390000
248397000
248424000
248435000
248441000
248476000
248530000
248561000
248565000
248591000
248605000
248610000
248635000
248639000
248687000
248731000
248744000
248746000
248766000
248775000
248779000
248826000
248828000
248829000
248831000
248846000
248852000
248853000
248859000
248865000
248869000
248876000
248926000
248927000
248929000
248942000
248945000
248950000
248954000
248987000
248988000
248991000
249022000
249025000
249109000
249111000
249115000
249133000
249153000
249159000
249174000
249271000
249280000
249290000
249305000
249308000
249331000
249339000
249414000
249417000
249434000
249458000
249462000
249469000
249497000
249536000
249541000
249582000
249617000
249619000
249620000
249626000
249632000
249634000
249636000
249648000
249650000
249655000
249661000
249662000
249663000
249694000
249754000
249762000
249805000
249806000
249821000
249827000
249836000
249837000
249838000
249840000
249875000
249876000
249883000
249900000
249917000
249944000
249945000
249946000
249947000
249953000
249954000
249963000
249976000
249983000
253056000
253061000
253068000
253075000
253077000
253126000
253182000
253196000
253332000
253346000
255804590
255804740
255804750
255804860
255805350
256003000
256026000
256050000
256080000
256137000
256138000
256164000
256174000
256178000
256201000
256240000
256271000
256272000
256296000
256300000
256301000
256310000
256317000
256339000
256347000
256357000
256368000
256380000
256388000
256396000
256415000
256429000
256434000
256456000
256485000
256490000
256543000
256544000
256581000
256598000
256599000
256608000
256613000
256638000
256642000
256657000
256662000
256668000
256687000
256726000
256735000
256737000
256738000
256751000
256761000
256764000
256808000
256811000
256816000
256819000
256823000
256829000
256848000
256879000
256888000
256900000
256909000
256911000
256924000
256936000
256958000
256971000
256974000
256979000
256991000
256993000
257005000
257014000
257323000
257325000
257348000
257352000
257359000
257362000
257364000
257366000
257378000
257398000
257402000
257408000
257448000
257450000
257460000
257464000
257496000
257512000
257556000
257572000
257588000
257593000
257615000
257654000
257661000
257664000
257681000
257701000
257711000
257713000
257714000
257722000
257742000
257773000
257795000
257801000
257807000
257834000
257849000
257856000
257869000
257873000
257895000
257901000
257904000
257912000
257916000
257928000
257948000
257990000
258440000
258602000
258604000
258605000
258617000
258618000
258643000
258669000
258676000
258758000
258774000
258782000
258787000
258831000
258868000
258904000
258910000
258924000
258927000
258928000
258929000
258948000
258960000
258981000
258986000
258988000
259004000
259071000
259084000
259099000
259545000
259706000
259708000
259709000
259717000
259726000
259729000
259741000
259756000
259766000
259770000
259786000
259787000
259788000
259803000
259805000
259818000
259821000
259830000
259833000
259847000
259848000
259874000
259885000
259888000
259897000
259903000
259927000
259932000
259933000
259948000
259951000
259953000
259958000
259962000
259965000
259967000
259984000
259985000
259997000
259999000
262006000
265491000
265884000
266210000
266260000
266261000
266282000
269019000
269023000
269025000
269036000
269038000
269039000
269042000
269065000
269075000
269083000
269108000
269217000
269868000
269997000
270991365
271000528
271000595
271000642
271000643
271000666
271000767
271000845
271000874
271001254
271002556
271002695
271002721
271002724
271040198
271040220
271040248
271040254
271040311
271040334
271040352
271040831
271041731
271041862
271041953
271042018
271042019
271042428
271042510
271042561
271042566
271042567
271042602
271042638
271042654
271042805
271042868
271043072
271043097
273355170
273432660
304010228
304010544
304010589
304010647
304010909
304010983
304010988
304080754
304080808
304081008
304167000
304182000
304196000
304218000
304244000
304255000
304294000
304306000
304322000
304449000
304502000
304504000
304509000
304513000
304528000
304529000
304530000
304531000
304532000
304533000
304554000
304604000
304610000
304636000
304639000
304679000
304726000
304843000
304869000
304872000
304873000
304904000
304908000
304909000
304968000
304969000
304988000
305007000
305023000
305046000
305049000
305056000
305073000
305075000
305078000
305087000
305091000
305093000
305096000
305097000
305108000
305159000
305161000
305167000
305168000
305172000
305206000
305222000
305245000
305246000
305255000
305266000
305315000
305326000
305333000
305367000
305372000
305384000
305392000
305410000
305423000
305442000
305463000
305464000
305466000
305470000
305472000
305482000
305513000
305529000
305533000
305537000
305546000
305551000
305560000
305561000
305589000
305590000
305593000
305599000
305603000
305605000
305614000
305633000
305647000
305656000
305674000
305675000
305679000
305680000
305687000
305703000
305710000
305717000
305729000
305749000
305752000
305755000
305775000
305789000
305791000
305798000
305803000
305815000
305825000
305826000
305829000
305843000
305853000
305854000
305855000
305856000
305859000
305864000
305866000
305871000
305888000
305898000
305907000
305928000
305929000
305930000
305933000
305937000
305952000
305961000
306009000
306029000
306074000
306109000
306122000
306156000
306216000
306509000
306511000
306587000
306589000
306716000
306812000
306867000
306871000
306872000
306877000
308052000
308068000
308089000
308136000
308251000
308278000
308299000
308329000
308373000
308386000
308399000
308411000
308424000
308522000
308527000
308554000
308588000
308647000
308664000
308726000
308804000
308808000
308816000
308828000
308872000
308893000
308901000
308921000
308932000
308956000
308987000
309042000
309066000
309076000
309108000
309116000
309159000
309198000
309286000
309293000
309306000
309368000
309369000
309457000
309463000
309504000
309509000
309526000
309569000
309616000
309686000
309703000
309729000
309759000
309761000
309769000
309797000
309799000
309815000
309829000
309831000
309839000
309841000
309847000
309905000
309928000
309955000
309977000
309996000
310025000
310167000
310173000
310179000
310207000
310261000
310262000
310263000
310265000
310266000
310268000
310274000
310278000
310370000
310372000
310373000
310378000
310381000
310426000
310440000
310447000
310453000
310469000
310478000
310479000
310482000
310487000
310495000
310497000
310499000
310510000
310514000
310519000
310528000
310534000
310535000
310540000
310542000
310543000
310550000
310551000
310565000
310575000
310583000
310584000
310594000
310597000
310606000
310608000
310609000
310617000
310618000
310620000
310621000
310637000
310639000
310640000
310641000
310644000
310645000
310646000
310648000
310649000
310652000
310654000
310657000
310660000
311000081
311000083
311000089
311000092
311000094
311000095
311000097
311000098
311000101
311000107
311000135
311000137
311000141
311000145
311000151
311000154
311000158
311001100
311001200
311002600
311002800
311002900
311003100
311003200
311003300
311004900
311005500
311007700
311008600
311008900
311009800
311010300
311010500
311013400
311013600
311013700
311015100
311015200
311015400
311016900
311017300
311018600
311018700
311018800
311019200
311019600
311022600
311022700
311022900
311024100
311025400
311026700
311027800
311027900
311028100
311028600
311029200
311030200
311032100
311032300
311033300
311034100
311035500
311035600
311036000
311037000
311037400
311038100
311038400
311038500
311038600
311038700
311039000
311039100
311039800
311039900
311040100
311041400
311041500
311041600
311041900
311042300
311042500
311042700
311043100
311043200
311043300
311043800
311044100
311044200
311044400
311044500
311045300
311046200
311046500
311047400
311047600
311048300
311051200
311052000
311052200
311052300
311053200
311053300
311053400
311053500
311053600
311053700
311054300
311054400
311054500
311054600
311055700
311056200
311056400
311057200
311057900
311058400
311058900
311060100
311060200
311060300
311060400
311060500
311061400
311061600
311061900
311062800
311063100
311063200
311064200
311064300
311064700
311065200
311065500
311065600
311066300
311066400
311066500
311067000
311067400
311067700
311067800
311070400
311070600
311071200
311071300
311071400
311071500
311072100
311072300
311072400
311072500
311072700
311072900
311073400
311073600
311075300
311076000
311076800
311118000
311125000
311126000
311128000
311165000
311179000
311182000
311227000
311248000
311249000
311259000
311265000
311285000
311286000
311288000
311293000
311344000
311363000
311407000
311426000
311471000
311538000
311552000
311553000
311584000
311594000
311595000
311614000
311625000
311626000
311627000
311639000
311645000
311647000
311648000
311664000
311683000
311688000
311697000
311698000
311744000
311749000
311754000
311757000
311766000
311797000
311811000
311812000
311824000
311834000
311865000
311873000
311883000
311898000
311899000
311903000
311904000
311906000
311912000
311918000
311921000
311922000
311968000
311986000
312016000
312119000
312255000
312268000
312348000
312501000
312571000
312887000
314263000
314277000
314311000
314312000
314314000
314389000
314390000
314397000
319013600
319014400
319014500
319014600
319014800
319015600
319016900
319025300
319029800
319030000
319030700
319030800
319058000
319096000
319138000
319149000
319182000
319254000
319262000
319276000
319280000
319310000
319366000
319392000
319429000
319439000
319449000
319538000
319570000
319600000
319627000
319653000
319677000
319740000
319834000
319875000
319885000
325450000
325515000
325544000
338217000
341044000
341077000
341088000
341157000
341205000
341306000
341461000
341829000
351001000
351012000
351017000
351031000
351040000
351043000
351054000
351063000
351070000
351073000
351079000
351092000
351118000
351120000
351125000
351126000
351135000
351137000
351139000
351149000
351158000
351165000
351170000
351173000
351178000
351188000
351190000
351193000
351199000
351200000
351201000
351203000
351215000
351224000
351229000
351243000
351257000
351265000
351266000
351271000
351275000
351276000
351285000
351288000
351292000
351296000
351311000
351321000
351322000
351327000
351335000
351339000
351340000
351345000
351360000
351379000
351384000
351391000
351405000
351409000
351424000
351427000
351431000
351434000
351435000
351439000
351440000
351445000
351453000
351460000
351478000
351484000
351495000
351501000
351528000
351531000
351537000
351538000
351546000
351550000
351583000
351588000
351590000
351626000
351628000
351629000
351630000
351644000
351649000
351653000
351660000
351673000
351674000
351675000
351678000
351681000
351710000
351715000
351722000
351738000
351740000
351746000
351747000
351750000
351754000
351758000
351761000
351766000
351772000
351780000
351785000
351787000
351795000
351800000
351811000
351819000
351828000
351849000
351855000
351864000
351870000
351884000
351887000
351888000
351901000
351910000
351913000
351932000
351952000
351953000
351961000
351968000
351975000
351984000
351986000
351988000
351994000
351998000
352010000
352011000
352017000
352027000
352042000
352050000
352062000
352071000
352075000
352077000
352084000
352092000
352100000
352101000
352105000
352123000
352131000
352138000
352143000
352147000
352152000
352162000
352163000
352176000
352181000
352189000
352192000
352196000
352200000
352202000
352204000
352208000
352209000
352215000
352217000
352219000
352220000
352231000
352246000
352253000
352255000
352260000
352270000
352273000
352290000
352293000
352296000
352311000
352321000
352325000
352332000
352337000
352339000
352349000
352351000
352359000
352374000
352376000
352390000
352391000
352404000
352416000
352417000
352421000
352425000
352431000
352438000
352453000
352467000
352479000
352481000
352486000
352487000
352489000
352505000
352507000
352508000
352515000
352520000
352527000
352534000
352548000
352557000
352559000
352582000
352584000
352588000
352589000
352590000
352593000
352596000
352598000
352603000
352604000
352605000
352614000
352618000
352623000
352630000
352633000
352634000
352639000
352652000
352665000
352687000
352690000
352692000
352695000
352707000
352714000
352717000
352730000
352737000
352746000
352757000
352760000
352764000
352775000
352784000
352793000
352797000
352798000
352799000
352801000
352828000
352832000
352846000
352853000
352867000
352879000
352891000
352894000
352895000
352914000
352915000
352920000
352935000
352939000
352941000
352943000
352944000
352947000
352948000
352952000
352955000
352971000
352978000
352979000
352980000
352981000
352983000
352985000
352998000
353003000
353006000
353009000
353018000
353081000
353082000
353101000
353121000
353131000
353143000
353146000
353153000
353158000
353163000
353204000
353216000
353237000
353245000
353246000
353258000
353262000
353265000
353267000
353269000
353288000
353289000
353306000
353307000
353314000
353343000
353351000
353357000
353379000
353382000
353389000
353392000
353397000
353408000
353414000
353422000
353423000
353426000
353442000
353445000
353469000
353470000
353478000
353493000
353495000
353496000
353508000
353511000
353514000
353530000
353544000
353548000
353562000
353570000
353571000
353574000
353580000
353601000
353613000
353614000
353642000
353647000
353676000
353690000
353702000
353707000
353710000
353718000
353739000
353766000
353768000
353781000
353791000
353801000
353806000
353825000
353837000
353857000
353862000
353876000
353877000
353890000
353897000
353912000
353923000
353924000
353932000
353933000
353939000
353981000
353987000
353995000
353997000
354001000
354021000
354029000
354036000
354043000
354048000
354056000
354076000
354084000
354092000
354094000
354097000
354101000
354109000
354121000
354127000
354132000
354141000
354149000
354152000
354157000
354161000
354166000
354170000
354175000
354183000
354190000
354203000
354204000
354205000
354214000
354221000
354232000
354250000
354253000
354257000
354263000
354267000
354273000
354278000
354280000
354281000
354297000
354299000
354300000
354302000
354315000
354327000
354329000
354330000
354335000
354338000
354342000
354359000
354360000
354361000
354368000
354373000
354375000
354393000
354405000
354406000
354433000
354440000
354443000
354445000
354452000
354455000
354464000
354467000
354474000
354484000
354487000
354494000
354496000
354509000
354519000
354520000
354526000
354534000
354552000
354556000
354589000
354594000
354623000
354633000
354643000
354646000
354647000
354655000
354662000
354669000
354671000
354676000
354680000
354700000
354701000
354707000
354713000
354725000
354726000
354727000
354730000
354736000
354739000
354740000
354741000
354750000
354764000
354765000
354766000
354767000
354771000
354778000
354781000
354801000
354802000
354803000
354807000
354825000
354830000
354844000
354855000
354856000
354858000
354870000
354876000
354878000
354879000
354885000
354896000
354900000
354906000
354929000
354931000
354953000
354962000
354964000
354989000
355016000
355028000
355029000
355036000
355040000
355048000
355063000
355065000
355067000
355073000
355088000
355100000
355123000
355133000
355137000
355139000
355142000
355145000
355148000
355157000
355171000
355173000
355218000
355221000
355232000
355254000
355258000
355278000
355280000
355281000
355283000
355288000
355290000
355295000
355304000
355306000
355317000
355320000
355346000
355364000
355378000
355385000
355386000
355411000
355427000
355432000
355465000
355469000
355471000
355491000
355502000
355505000
355518000
355521000
355548000
355549000
355552000
355554000
355555000
355567000
355568000
355594000
355603000
355619000
355620000
355623000
355640000
355647000
355654000
355664000
355680000
355683000
355684000
355686000
355693000
355705000
355709000
355713000
355723000
355724000
355725000
355726000
355731000
355734000
355739000
355742000
355745000
355748000
355768000
355773000
355777000
355783000
355784000
355806000
355812576
355817000
355821000
355840000
355846000
355849000
355851000
355857000
355865000
355871000
355883000
355888000
355899000
355912000
355915000
355924000
355942000
355953000
355959000
355963000
355970000
355972000
355975000
355979000
355980000
355984000
356006000
356013000
356022000
356027000
356035000
356040000
356046000
356051000
356059000
356060000
356061000
356073000
356077000
356088000
356105000
356107000
356144000
356158000
356161000
356171000
356174000
356175000
356181000
356206000
356212000
356218000
356221000
356222000
356226000
356235000
356237000
356242000
356245000
356249000
356250000
356264000
356268000
356276000
356277000
356291000
356298000
356299000
356303000
356308000
356329000
356330000
356335000
356336000
356337000
356350000
356358000
356389000
356408000
356410000
356411000
356414000
356424000
356426000
356433000
356440000
356461000
356462000
356464000
356467000
356471000
356472000
356480000
356490000
356496000
356510000
356514000
356548000
356554000
356555000
356556000
356558000
356567000
356580000
356585000
356610000
356611000
356622000
356623000
356634000
356654000
356659000
356672000
356673000
356679000
356680000
356688000
356704000
356712000
356723000
356726000
356744000
356748000
356770000
356781000
356788000
356808000
356812000
356822000
356829000
356832000
356834000
356837000
356839000
356844000
356845000
356849000
356852000
356864000
356866000
356882000
356890000
356913000
356923000
356930000
356936000
356941000
356947000
356961000
356972000
356977000
356983000
356984000
356986000
357008000
357013000
357016744
357029000
357041000
357054000
357055000
357070000
357071000
357092000
357096000
357100000
357103000
357110000
357119000
357136000
357147000
357152000
357153000
357156000
357160000
357169000
357172000
357185000
357194000
357195000
357210000
357211000
357212000
357222000
357224000
357227000
357236000
357244000
357252000
357256000
357259000
357262000
357272000
357275000
357280000
357284000
357289000
357291000
357292000
357297000
357298000
357304000
357305000
357310000
357319000
357332000
357333000
357349000
357361000
357370000
357373000
357381000
357387000
357389000
357403000
357411000
357435000
357443000
357454000
357467000
357479000
357480000
357484000
357496000
357499000
357501000
357504000
357509000
357510000
357520000
357538000
357542000
357544000
357545000
357547000
357550000
357557000
357558000
357576000
357586000
357588000
357591000
357600000
357610000
357634000
357636000
357643000
357644000
357649000
357654000
357668000
357670000
357672000
357682000
357694000
357701000
357710000
357711000
357727000
357735000
357736000
357747000
357760000
357764000
357769000
357774000
357780000
357782000
357783000
357802000
357805000
357811000
357832000
357839000
357841000
357844000
357845000
357846000
357851000
357870000
357873000
357876000
357880000
357893000
357897000
357898000
357900000
357908000
357920000
357923000
357928000
357929000
357941000
357945000
357951000
357955000
357957000
357960000
357983000
357984000
357988000
366198000
370004000
370011000
370021000
370023000
370037000
370052000
370058000
370062000
370064000
370074000
370081000
370082000
370096000
370117000
370118000
370135000
370137000
370138000
370148000
370153000
370164000
370167000
370171000
370178000
370182000
370185000
370187000
370190000
370206000
370208000
370214000
370258000
370263000
370273000
370288000
370290000
370293000
370297000
370299000
370303000
370312000
370313000
370315000
370316000
370325000
370326000
370338000
370353000
370357000
370359000
370360000
370362000
370377000
370379000
370380000
370420000
370433000
370434000
370435000
370437000
370442000
370445000
370453000
370460000
370475000
370485000
370495000
370511000
370516000
370526000
370528000
370552000
370555000
370560000
370572000
370594000
370602000
370604000
370610000
370646000
370647000
370651000
370662000
370668000
370687000
370714000
370724000
370732000
370736000
370749000
370754000
370768000
370769000
370772000
370785000
370797000
370803000
370819000
370823000
370835000
370847000
370857000
370858000
370869000
370876000
370895000
370908000
370930000
370937000
370947000
370957000
370960000
370962000
370963000
370965000
370980000
370990000
370997000
371001000
371004000
371011000
371016000
371030000
371031000
371046000
371047000
371048000
371052000
371054000
371058000
371059000
371060000
371061000
371067000
371100000
371119000
371120000
371121000
371126000
371128000
371129000
371134000
371140000
371144000
371153000
371162000
371163000
371164000
371166000
371176000
371179000
371188000
371193000
371200000
371201000
371202000
371206000
371208000
371210000
371230000
371232000
371234000
371236000
371247000
371249000
371251000
371267000
371271000
371274000
371281000
371286000
371304000
371305000
371316000
371317000
371318000
371319000
371324000
371326000
371332000
371349000
371351000
371360000
371361000
371371000
371378000
371384000
371388000
371389000
371391000
371393000
371395000
371398000
371421000
371422000
371425000
371427000
371430000
371437000
371444000
371466000
371467000
371485000
371486000
371489000
371493000
371495000
371513000
371516000
371521000
371523000
371546000
371551000
371554000
371556000
371565000
371572000
371584000
371592000
371608000
371618000
371620000
371623000
371626000
371638000
371639000
371648000
371651000
371656000
371662000
371665000
371674000
371689000
371690000
371695000
371699000
371705000
371706000
371712000
371713000
371740000
371744000
371755000
371757000
371784000
371798000
371800000
371802000
371803000
371806000
371809000
371816000
371820000
371821000
371828000
371831000
371847000
371859000
371862000
371868000
371885000
371888000
371897000
371899000
371905000
371906000
371908000
371909000
371910000
371922000
371924000
371929000
371954000
371958000
371967000
371969000
371971000
371972000
371978000
371987000
371988000
371989000
371990000
371991000
371997000
371998000
371999000
372023000
372024000
372031000
372042000
372044000
372050000
372051000
372054000
372055000
372059000
372063000
372070000
372075000
372083000
372084000
372099000
372101000
372119000
372130000
372147000
372160000
372181000
372184000
372188000
372192000
372216000
372220000
372221000
372226000
372230000
372246000
372248000
372255000
372267000
372270000
372276000
372277000
372282000
372283000
372287000
372288000
372313000
372323000
372325000
372333000
372335000
372336000
372339000
372346000
372348000
372358000
372370000
372383000
372387000
372394000
372399000
372431000
372447000
372449000
372454000
372470000
372473000
372481000
372482000
372483000
372490000
372495000
372506000
372516000
372526000
372532000
372536000
372555000
372556000
372562000
372572000
372578000
372580000
372609000
372613000
372623000
372624000
372629000
372631000
372632000
372634000
372645000
372680000
372723000
372727000
372729000
372736000
372755000
372762000
372764000
372772000
372773000
372780000
372788000
372789000
372791000
372794000
372812000
372828000
372830000
372834306
372841000
372849000
372854000
372855000
372857000
372859000
372891000
372894000
372895000
372897000
372908000
372913000
372918000
372923000
372932000
372936000
372948000
372950000
372951000
372963000
372967000
372972000
372978000
372979000
372983000
372984000
372989000
372997000
372998000
373009000
373012000
373018000
373024000
373026000
373039000
373041000
373048000
373049000
373058000
373059000
373060000
373064000
373066000
373072000
373075000
373079000
373082000
373083000
373085000
373088000
373091000
373095000
373096000
373107000
373109000
373114000
373116000
373117000
373118000
373122000
373124000
373131000
373132000
373136000
373137000
373138000
373140000
373146000
373155000
373157000
373158000
373167000
373168000
373184000
373188000
373191000
373192000
373202000
373208000
373214000
373216000
373217000
373219000
373227000
373229000
373231000
373234000
373235000
373238000
373260000
373261000
373265000
373272000
373276000
373277000
373281000
373288000
373298000
373299000
373300000
373323000
373325000
373327000
373331000
373340000
373341000
373351000
373352000
373354000
373365000
373373000
373384000
373389000
373393000
373397000
373398000
373405000
373416000
373417000
373422000
373428000
